gene,f_statistic,p_value
CMTR1,0.1169724183029233,0.732950007095146
WDR35,0.1164518579384599,0.7335219563182129
PARVB,0.11642195612245923,0.733554853337157
ITIH5,0.11610627721480557,0.7339024414666413
AC078817.1,0.11597138420254052,0.7340511305890695
MTFMT,0.11595328004583116,0.7340710936881985
RPUSD3,0.1158231702652902,0.7342146144241821
ZNF200,0.11580149444514,0.7342385332074961
RNU7-49P,0.11576615254229725,0.7342775375689575
SERPINB6,0.11548530676486432,0.7345877237991603
SSBP2,0.11503349198434996,0.7350876252529556
ZFHX2,0.11493543942283119,0.7351962581678434
MED10,0.11490110202650249,0.7352343129611596
NOP16,0.11482351781853815,0.7353203198728755
CARF,0.11475348193013582,0.7353979868485135
RPL17P36,0.11468862423964253,0.7354699349956961
KRT8P45,0.11455732781741243,0.7356156546795046
AC124016.2,0.11445919650862549,0.7357246268084717
CLCN7,0.11434701341649996,0.7358492669019734
RAB43P1,0.11433756444600256,0.7358597682151069
NDRG4,0.11423406584420172,0.735974825266832
EPS15,0.11417458953728862,0.7360409700285272
UPF2,0.11408980506705381,0.7361352937113307
CCT5,0.11386003046571268,0.7363911171696218
GMIP,0.11385604101904352,0.7363955614282031
UBE3A,0.11385165442479994,0.73640044821086
SUMO1P3,0.11368540329054957,0.7365857338067603
PHEX,0.11331243451891793,0.7370019546569548
PCTP,0.1131474908027049,0.7371862698058727
PCDHB16,0.11297929214678534,0.7373743763473659
AL645929.2,0.112889050875989,0.7374753628069067
CHURC1,0.11282681111644771,0.7375450397627281
GPLD1,0.11248949594087647,0.737923034456955
AC006128.1,0.1122671505878317,0.7381725393507074
SCX,0.11201490631859602,0.7384559285262957
RPL24P2,0.11177281221458471,0.7387282484226697
PARN,0.11173953963911422,0.7387657007658801
GPHN,0.11155193115931891,0.7389769931966333
USP47,0.11135031548468534,0.7392042815574676
RAB6A,0.11091110526438427,0.7397002120382316
AC079140.3,0.11084199885559419,0.7397783422965661
SCAT2,0.11082113042801535,0.7398019410261174
TRAPPC10,0.11074853619349315,0.7398840523084171
LINC00957,0.11050011103523824,0.7401652723730574
SRRM3,0.11033865278047753,0.740348233335344
MAP3K13,0.10932201984008123,0.7415036907771476
ACLY,0.10928085733689974,0.7415505995676045
ZNF586,0.10922925043376507,0.7416094246543937
REEP4,0.10901751833016123,0.7418509330339832
ADI1,0.10897421112923468,0.7419003626635766
AC120053.1,0.10890640046502884,0.7419777817627927
MELTF-AS1,0.10890194554620605,0.7419828688577494
CEP97,0.1088869320487574,0.7420000136988439
LAMTOR5,0.108805130122347,0.7420934514272395
AP1M2,0.10854777124787157,0.7423876724088943
CHM,0.10823412679439973,0.7427467644845313
EXOSC3,0.10820974589701043,0.742774702375077
NCAPD2,0.10794645671459147,0.7430766261361355
CDH1,0.10759477488075703,0.743480550664108
PAN3,0.1075501737224471,0.7435318296265787
CENPU,0.10751316029842968,0.7435743937478031
COMMD4,0.10736855346957387,0.743740764339762
RPS7P11,0.10716336183419752,0.7439770511500517
ZNF236,0.10683774280146749,0.7443525301960002
CCNB1,0.10672603790957934,0.7444814857481555
GPN2,0.10666727530975673,0.7445493530976444
RBM5,0.10654179151510815,0.7446943488466786
AC116366.1,0.1063610400398099,0.7449033723467016
RPL34P18,0.10631246190795864,0.7449595822903933
PHBP9,0.10626954216787389,0.7450092567184793
DCTN4,0.10626501280166407,0.7450144995619301
RBL1,0.1060605771986416,0.745251267288955
ZBTB18,0.10604589720126609,0.7452682786896699
GNAQ,0.10589171386776053,0.7454470274245361
RNASEL,0.10583140880996429,0.7455169798203879
ZNF846,0.1057673304716832,0.7455913333023761
EMC1,0.105547249556871,0.7458468947875699
SRSF2,0.10553711219856914,0.7458586735494176
FADS1,0.10553502238454732,0.7458611018162012
KRCC1,0.10553466763834118,0.745861514017449
HCFC1,0.10552626376209989,0.745871279217848
AL158211.1,0.10547378666567926,0.745932266688004
CTNS,0.10527502456475023,0.7461634149569994
RN7SL574P,0.10518019141941487,0.7462737852053779
PTOV1-AS2,0.10510062333720356,0.7463664318835082
ARMT1,0.10499712520690577,0.7464870000411801
AC006001.2,0.1048719494982395,0.746632908905546
KAZN,0.10485829119059713,0.7466488352965162
BNIP3P17,0.10483486012409528,0.7466761599712677
ATP5MGP1,0.10470461089052614,0.7468281146779294
AC084824.1,0.10469817760398739,0.7468356227511065
AC009404.1,0.10469248234992906,0.7468422697041067
AL139099.3,0.10437788767230696,0.7472097452605349
DOLK,0.10423572604510122,0.7473760039124511
AC136475.2,0.10408938777431291,0.7475472780777895
RBM39,0.10390102429491567,0.7477679344306473
EGR2,0.10388730235609996,0.7477840174785342
COL6A1,0.10386351931118855,0.7478118956081994
LRPAP1,0.1038516422464468,0.7478258190459754
AC006435.2,0.1037714078699013,0.7479199005469537
ASIP,0.10364552513072109,0.7480675895573518
VAPA,0.10357693910173373,0.748148098217896
TSPAN9,0.1034961551686093,0.7482429629664444
FOXS1,0.10334096723473703,0.748425315267924
AL359921.2,0.10239643754179137,0.7495384507583596
ISY1,0.10221408789385737,0.7497540027722212
LINC01376,0.10186975942452414,0.7501616058868842
ZSCAN9,0.10172338446517994,0.7503351091465525
LINC00894,0.10166411319574815,0.750405404561691
RAB5A,0.10166248669060135,0.7504073339067086
MARK2,0.10153562836275862,0.7505578645019633
AL390879.1,0.1013440182061915,0.7507854265267825
RNF38,0.10132114961389804,0.7508126017920305
PTMA,0.10127542679514293,0.750866945387353
MXRA7,0.10120302444443917,0.750953026448365
KIAA0100,0.10116218733735971,0.7510015937275134
BCL2L11,0.10112037555981494,0.7510513313683965
LINC00963,0.10100666456611387,0.7511866548153582
AC131235.1,0.10098252277039677,0.7512153959148662
LSM14A,0.10090956995585006,0.751302270130085
LGALS3BP,0.10074590706744234,0.7514972903377402
EAPP,0.10070884220010021,0.7515414809513794
RPL39P38,0.10037806495527972,0.7519362476075672
PHKA1,0.10006398137293794,0.7523117546533026
TCF7L2,0.09915888804032455,0.7533974937442376
WDR45,0.09910274947426957,0.7534650161085461
WDTC1,0.09906799448291033,0.7535068292719819
COMMD2,0.09891017656098978,0.7536967989910637
NSUN5P1,0.09867569507245368,0.7539793587400209
ESRP1,0.0985259670385819,0.7541599802624231
H3C9P,0.09772028278128406,0.7551345015409765
PCAT6,0.09739328595150182,0.7555312817857542
UBR1,0.09736946098838202,0.7555602197346563
CREB1,0.09734540579384808,0.7555894412685911
AC026367.3,0.09732787622212913,0.7556107381676066
PTBP3,0.09723693177269138,0.7557212615517653
WDR89,0.09718580940295422,0.7557834146955921
DOLPP1,0.09694178087222968,0.7560803453302062
MANEA,0.09685429351074416,0.7561868986667883
MED16,0.09673522608444618,0.7563319991556741
CD2BP2,0.09654601179815274,0.7565627852652308
MDM4,0.09645892499289035,0.7566690890987329
ZNF266,0.09627622155912474,0.7568922800499507
DOP1A,0.09611654060412297,0.757087537015308
SMKR1,0.09551750241368769,0.7578216273269369
MFSD12,0.09522291551413853,0.7581835541047941
AL133304.2,0.09499663546104112,0.7584619765716786
YTHDC2,0.09463801194209169,0.7589039840544205
AF129075.3,0.09453668601787549,0.7590290355464857
KBTBD4,0.09435403136628812,0.7592546445172318
SKP1,0.09356504469726319,0.760231932225488
CCNT1,0.09354770025039426,0.7602534666947769
EDC4,0.09349909073115206,0.7603138308070234
NCK1,0.09332694646110591,0.7605277406114916
IMP3,0.09332199893946998,0.7605338916872817
FAM210B,0.093047639247423,0.7608752728518118
AC073861.1,0.09301195352720695,0.7609197164345002
XRCC1,0.09286608534235487,0.7611014800959736
ERCC1,0.09270753228962124,0.7612992272894623
PGM3,0.09261979698595366,0.7614087301347598
CDC73,0.09251803691130292,0.7615358084119851
HSCB,0.09242592403862662,0.7616509051321896
TUBBP1,0.09241730669589363,0.7616616758660866
STRN4,0.09194124228388349,0.7622575591402188
DNAJB14,0.09193652658848628,0.7622634701335148
CMYA5,0.09164990623175719,0.7626230522553308
USP43,0.09157012482962777,0.7627232519726422
RC3H2,0.09112932074090302,0.7632777315942166
PRR14,0.09109420173627196,0.7633219700853328
CLTB,0.09098564505541505,0.7634587749940089
AC026436.1,0.0907677708544802,0.7637336127268971
GDPD3,0.09061026612217454,0.7639325215876019
YIPF3,0.09049914855183676,0.7640729627653692
PCK2,0.09029856731666608,0.7643267152033751
AP000936.3,0.09021625380397716,0.7644309378235267
C1QL3,0.09015727707001679,0.7645056440933437
NUDT15,0.09010180219477457,0.7645759388640418
CNIH1,0.09001594620818958,0.7646847774918515
TMEM9B,0.08997503710672841,0.7647366573947308
KLHL9,0.08979960733894744,0.7649592790356126
AGO3,0.08972321144345707,0.7650563000954966
MIR103A2,0.08941571062196264,0.7654472753599479
NMT2,0.08903386863131076,0.7659337939248656
AC113935.1,0.0889991964541053,0.7659780272496506
PSEN1,0.0889446868012859,0.7660475873900261
YTHDC1,0.08873667674946116,0.7663132440726025
NF1,0.08837559114833693,0.7667752054171978
SEC24C,0.0883526145768694,0.7668046356610596
SAMD12,0.08827473835609088,0.7669044168105337
CUL1,0.08804116791924309,0.7672039734205831
WIPF2,0.08786017198287399,0.7674364002993395
WDR6,0.08766736014933495,0.7676842874801759
FRAT1,0.08731800639065772,0.7681341885660974
STAU2,0.08728112541010274,0.7681817413490176
CXorf38,0.08667372369827349,0.7689664771264505
SREK1IP1,0.08657307297314341,0.7690968018464158
PARGP1,0.0864904134002286,0.7692038928484332
CNNM3,0.08644855432860304,0.7692581452945695
OLMALINC,0.08642431138331078,0.769289572470701
YAF2,0.08640240706630908,0.7693179721029771
NSUN3,0.0863577899297582,0.7693758317224723
RNU1-153P,0.08631577335844602,0.7694303337785852
BYSL,0.08627641891431759,0.7694813957190598
EXOC6,0.08618025438441058,0.7696062213754542
ARID3A,0.08603682970713597,0.7697925334276638
TBC1D32,0.08602619111222545,0.7698063599354262
AC015813.5,0.08587565571376564,0.7700021037488366
PPM1B,0.08560369123449318,0.7703562170848277
SOX6,0.08550675446407607,0.7704825820057016
NEIL1,0.08516318039961154,0.7709310862102358
AC135721.1,0.08486681015948996,0.7713187600047501
NID2,0.08471872376560867,0.7715127430950808
ADCK2,0.08470329968757977,0.7715329581649328
RBM43,0.08462455700087469,0.7716361908690078
TSEN15,0.08457796276037961,0.7716973010837239
SAP130,0.084561631171761,0.7717187249405375
BPNT2,0.08452645934314539,0.7717648711403964
RNU6-850P,0.08430472798899284,0.7720560276350386
Z99572.1,0.08411537108847321,0.7723050021185232
NAP1L3,0.08410595226248285,0.772317394323567
EEA1,0.08404923970304845,0.7723920260844787
SLC9A7,0.08383309128030786,0.7726767206004532
ACVR2B-AS1,0.08359233513411873,0.7729942955357509
AC005519.1,0.08353621127577515,0.77306839824991
RBM33,0.08353482155187923,0.7730702335037702
SNRPGP14,0.08341269617378962,0.773231575595589
ADGRG1,0.0833381375669404,0.7733301393013949
DHRS11,0.08311843175579338,0.773620860437077
CCDC88A,0.08308404209695859,0.7736664035133595
ZCCHC8,0.08249236248868337,0.7744515846335998
BLOC1S5,0.08242424891436363,0.7745421694501153
MAP3K4-AS1,0.08233672728787701,0.774658624728179
GFOD1,0.08218784197397178,0.7748568839296136
NANS,0.08208165067478715,0.7749984096049498
MOCS3,0.08200917712189232,0.7750950551178941
AMOTL2,0.08191870007789796,0.7752157737005041
SLC25A22,0.08190769620451878,0.7752304604897837
GRSF1,0.08117701212152442,0.7762080995626431
ACTR10,0.08090197718461782,0.7765773228512513
RIOK1,0.08072881791605038,0.7768101304819576
TRIM32,0.08068087432494164,0.7768746369719465
TTYH3,0.08067859085094825,0.7768777098264172
AC105206.2,0.08066449708618235,0.7768966767447608
SMARCAD1,0.08064158499522155,0.7769275148965269
FOXO4,0.0806320710612612,0.7769403214112142
ABCC6P2,0.08044134305221931,0.7771972290803545
FAM71E1,0.08019275691425728,0.7775325654721065
AL139421.1,0.07996967658957181,0.7778339737487102
HSD17B7P2,0.07978586870070338,0.7780826617875458
ATP9B,0.07973391685335449,0.7781530075862642
SPG11,0.07928245807941232,0.7787653539748187
NENF,0.0790442834548583,0.7790891663687229
PTEN,0.07863428221000411,0.7796478232354607
PPP4R2,0.07845921236399468,0.7798868476419096
AFAP1L2,0.07839847486435209,0.7799698403134234
TAF9B,0.07834803668293926,0.7800387862028209
NME7,0.07825558981215265,0.7801652175768334
UBE2J2,0.07823910210040827,0.7801877748204796
AL139287.1,0.07821384238559022,0.7802223382311579
NUFIP1,0.0781960716277917,0.7802466579492259
HIC1,0.07808741193745035,0.7803954262866007
NSA2,0.07804867815091263,0.7804484845457628
AMFR,0.07801662671967839,0.780492399929387
JMY,0.07787008100991037,0.7806933141110213
AL691432.1,0.07786078041885726,0.7807060721003638
RAB2B,0.07765367595762987,0.7809903786603982
TIGAR,0.07761071834424882,0.7810494007095184
LINC01637,0.07757983338913717,0.7810918462911075
EFS,0.07751620485433465,0.7811793205098704
EXOC8,0.07742520636306442,0.7813044892468324
OAZ1,0.0772898063841724,0.7814908792418045
HSPA4L,0.07721854784047445,0.7815890435859281
ZRSR2,0.07707300216828758,0.7817896961885081
GATD1,0.07698566958142301,0.7819101929213085
HACE1,0.07663778646594395,0.7823909154815265
FKBP14,0.0765599525568276,0.782498631151821
TRNT1,0.0761548995641576,0.7830601452398396
SYNGAP1,0.07586075111587554,0.7834689238667379
AC000123.1,0.07582527694427481,0.7835182799968603
ATP9A,0.0757957538499689,0.783559365715746
IL3RA,0.07563744027275933,0.7837798293558211
HNRNPH3,0.07559631559327978,0.7838371392062716
LRRC29,0.07555053301739191,0.7839009598682162
SCOC,0.07543901852917136,0.7840564975832887
NPIPB15,0.07506758440481331,0.7845754589797584
CREBBP,0.07506471511606834,0.7845794732705197
BRD7,0.07488901016002189,0.7848254514824178
ADAT3,0.07469692338438423,0.7850947187775432
CDAN1,0.0745652907315941,0.7852794565004886
AC007663.4,0.07438159762310734,0.7855375509026425
CHTOP,0.07422801427100599,0.7857536032613146
PGAP4,0.07408802616279413,0.7859507399769543
MYL6,0.07406937236922427,0.7859770240846229
CCDC125,0.07402663535798872,0.7860372560363295
HBS1L,0.07397304526504073,0.7861128103263825
AC048344.4,0.07392615350412295,0.7861789450636818
SPIN4,0.07374797037804805,0.7864304549611267
PLEKHB2,0.07346354849828618,0.7868326007857033
PTAR1,0.0732751491158509,0.7870994403499838
PKD1,0.07312374004646648,0.7873141557667139
BSDC1,0.07307717683851052,0.7873802357131033
DDX23,0.0728206732939269,0.7877446573004742
ANAPC4,0.07279980373570827,0.7877743375384317
REV3L,0.0726821112974587,0.787941802749692
ZNF462,0.07258791553131623,0.788075939287695
ZNF439,0.07251716777039323,0.7881767468571385
PPIAP11,0.07227854131429733,0.7885171523019578
INTS1,0.07187095875508345,0.7890999741018059
AC090589.3,0.07186688871633015,0.7891058029713064
FBXO5,0.07165226275296853,0.7894134287623353
THUMPD3-AS1,0.07156270587812155,0.789541937695927
LINC00623,0.07146580097665792,0.7896810877711352
NSRP1,0.07146396252194709,0.7896837286676343
KCTD21,0.07119817400272285,0.790065911453533
TBPL1,0.07110237759859425,0.7902038464846722
EPHA1,0.07104292929942277,0.7902894947960512
TOPORS,0.07103122316119297,0.7903063645800391
SNX2,0.07102996567456402,0.7903081768399446
AC023302.1,0.0708960056265567,0.7905013354328229
EDRF1,0.07065276283936504,0.7908525706005979
CDA,0.07061951544900417,0.7909006291047265
YLPM1,0.07058912127649952,0.7909445739377242
PELP1,0.07026631217898861,0.7914119280138481
MT-ATP8,0.06946263872915155,0.7925804808318239
FZD1,0.06942900150128431,0.7926295471889173
CCPG1,0.06935246059745243,0.7927412442121069
AC018638.4,0.06911836957165458,0.7930832657822318
TP53BP1,0.06904376037907399,0.7931924046250421
POLR1F,0.06900731683009885,0.7932457374290544
AL606834.2,0.06896350370088367,0.7933098750855655
LANCL1,0.06888121111831916,0.7934304014023895
CENPB,0.06880564531866867,0.7935411434538315
TBP,0.06855999268424295,0.7939015985848242
CIART,0.0683301416993839,0.7942394931035094
HRAS,0.06832529463816044,0.7942466251049833
ATP13A2,0.06827971835248502,0.794313699615152
PHF2,0.06824574214704025,0.7943637178833923
FGD3,0.06806196730063542,0.7946344940210736
AL132989.1,0.06795902933809214,0.794786334801313
EIF1AXP1,0.0679567056108628,0.794789763881173
RPL22,0.06784358894139732,0.7949567637950267
UCKL1,0.06758273171092681,0.7953424485107696
AC127024.5,0.06756419569527618,0.7953698847608643
AC093788.1,0.06736463418694548,0.795665522480908
AC027763.2,0.06735699149941216,0.795676853929707
H2BC11,0.06730424179346975,0.7957550821338841
GIGYF2,0.06727565850877319,0.7957974850319202
GBE1,0.06709765928203287,0.7960617610806345
CD93,0.0670547471968148,0.7961255287691885
CCAR2,0.06698096471405438,0.796235221051822
SMCR8,0.06696284001332244,0.7962621768776703
FRG1JP,0.06692718037818655,0.7963152227741114
NXT1,0.06688009812170816,0.7963852836333485
PNRC1,0.06677249379863974,0.7965455033811294
MUC20-OT1,0.06671538569187656,0.7966305916838493
GOLGA2,0.06648885764450434,0.7969684908805559
Z83840.1,0.06648675633869007,0.7969716281536361
VPS11,0.06624234045814159,0.7973369053686268
RGMB,0.06610131244658869,0.7975479975306355
GDE1,0.06554679293047601,0.7983803453986597
UEVLD,0.06552224297693948,0.7984172821187724
RSPH14,0.0651514646137516,0.7989760374753719
SPATS2,0.06492918369063881,0.7993118229286728
TRIM44,0.06488912162133946,0.7993724072143391
C2orf49,0.0647272090695712,0.7996174643897078
AC025449.1,0.06447698773867373,0.799996821311224
AL162151.2,0.06445068095216432,0.8000367501591494
PLOD2,0.06435340484459658,0.8001844727659326
UBL3,0.0643238634124485,0.8002293576467755
PHTF1,0.06395827922523793,0.80078573243885
GPRC5C,0.0635776470559322,0.8013668099540628
NR3C2,0.06331825682638659,0.8017638592545897
LRWD1,0.06293899681845377,0.8023459539872735
TXNIP,0.06280791786503641,0.8025475697505352
ABCF2,0.06278132581262198,0.8025884989282455
LGI4,0.06277854957468677,0.8025927725082783
MKLN1,0.0625981939939789,0.8028706170349882
DVL3,0.06258116172100599,0.8028968778676082
AP001625.2,0.06248542646734223,0.8030445558848555
ZFHX3,0.06243748175965878,0.8031185589899402
RNASE1,0.062342537756728676,0.8032651951183627
MEF2D,0.06227906901383619,0.8033632855201304
AC106028.3,0.062266164653870214,0.8033832355957986
MTOR,0.062262287261564124,0.8033892304540627
CNTLN,0.06217181969584741,0.8035291592224137
ARHGAP5,0.062121950150345114,0.8036063401318588
ZNF845,0.062035189467990574,0.8037406943302848
APBB1,0.06177360866582757,0.8041463733911548
ZNF224,0.061576842440737196,0.8044521348295635
SNAPC1,0.06156943270446201,0.804463659190227
FAM47E,0.06148404324824441,0.8045965185691812
PI4KA,0.06135153619566337,0.8048028834077364
YRDC,0.061032109535848235,0.8053013293242633
EIF4E2,0.06092586332156756,0.8054674268576966
TMTC2,0.06075770815664207,0.8057306227757444
DIP2A,0.06049010098956427,0.8061502788937674
RPS13P2,0.060368664723040685,0.8063410376381833
PMVK,0.06036388732453697,0.806348546397091
SSRP1,0.06014319803860528,0.8066957535820805
HMGN1P36,0.05973524531078816,0.8073393628688331
NR4A3,0.05925680442852334,0.808097154111688
CLEC4E,0.05917459796541745,0.8082276849928338
RNF217,0.05909823281570106,0.8083490268966024
AC061975.8,0.05904809620545367,0.8084287376245496
WAPL,0.05904742823296563,0.8084297998564238
NACA,0.058801609065906674,0.8088211427191656
PHAX,0.05869520115293576,0.8089908122774931
PIBF1,0.05841157360817018,0.8094438594329906
AL354836.1,0.05807902460740654,0.8099765362366259
LZTS3,0.05799801540822455,0.8101065410939724
RFX7,0.05797966032783355,0.8101360109722063
MFAP3,0.057931469959667116,0.8102134062058884
OSGEPL1,0.05785897679577566,0.810329896690429
ELOB,0.057720219288342214,0.8105530840506935
RNA5SP217,0.05771768446345274,0.8105571638807129
NUP155,0.05751728009724278,0.8108800175641454
JMJD1C,0.057483361234394,0.8109347200841873
PRKCSH,0.05738491564639237,0.8110935846016447
AC104564.3,0.05736479870863608,0.8111260656251101
FCF1,0.05702022279924665,0.8116833596595133
SNHG5,0.056775527376376464,0.8120801957162697
INTU,0.05670034077569696,0.8122023114902694
TMEM219,0.0564002106951123,0.8126906283112143
MRI1,0.05638952875291012,0.8127080332927556
BORCS8,0.05632586918348055,0.8128117953003877
SEMA3G,0.05582172545209569,0.813635722701422
HRCT1,0.05571646857115208,0.8138082404784089
SAP30BP,0.05568117096050609,0.8138661323797141
FBXO34,0.05553587137471773,0.8141046437349001
ZNF513,0.055339855588800946,0.8144269291089309
LRRC14,0.054708748884786204,0.8154686959068875
ZBED5,0.05459512301257997,0.8156569303780711
GNA13,0.05442907254009291,0.8159323843570466
PRR12,0.0543877504153532,0.8160010007013552
AC079922.2,0.05427775578130627,0.8161837834519768
TTLL11,0.054241227295643624,0.8162445275878649
MCM3AP,0.054227233657566515,0.8162678036747686
ARHGEF16,0.05409658648181745,0.8164852664993841
PRKAA1,0.05399637550372374,0.8166522558620702
ASMTL-AS1,0.053994040780608946,0.8166561483400555
