"gene","mean_elderly","mean_young","log2FC","pvalue","padj"
"LINC01137",2.95570371199937,3.05599850865892,-0.10029479665955,0.0970883787277528,0.363361279341179
"RAB8A",3.1224934936943,3.20471969867684,-0.082226204982542,0.0970907286425091,0.363361279341179
"AC008267.3",2.18757402111801,2.30891875749429,-0.121344736376281,0.0970914135041221,0.363361279341179
"PLPPR4",1.00130280424991,1.10444125211825,-0.103138447868339,0.0971188508962217,0.363361279341179
"LEO1",4.78384026009221,4.87299776176391,-0.0891575016716954,0.0971256378428301,0.363361279341179
"RPL24P2",2.9228986652974,3.06608861660197,-0.143189951304577,0.0971782902477536,0.363378276079919
"AL691432.1",1.08855670686098,1.20583129802678,-0.117274591165801,0.0971881470180283,0.363378276079919
"NT5C3A",4.80115967082769,4.88101877208723,-0.0798591012595393,0.0971967541514532,0.363378276079919
"PAXBP1",3.61392958692906,3.7273644238439,-0.113434836914844,0.0973179651880429,0.363627504218671
"DDTL",1.46425029029174,1.3858281671056,0.0784221231861484,0.097374700084698,0.363627504218671
"RUNX1",3.21869595198251,3.43262529871077,-0.213929346728265,0.0973852648484413,0.363627504218671
"GDPD3",1.52451245716667,1.63197846628865,-0.107466009121982,0.0973999790827695,0.363627504218671
"FOXP4",6.33416059360997,6.45050577767368,-0.116345184063703,0.0974297059466231,0.363627504218671
"P2RY13",2.05589347561226,2.21176276738862,-0.155869291776358,0.0974314050633401,0.363627504218671
"ZNF101",2.47500912645807,2.55004000194726,-0.0750308754891895,0.0974404811440153,0.363627504218671
"CYSLTR1",1.27853702059156,1.3765757401561,-0.0980387195645362,0.0974440093595547,0.363627504218671
"CHMP4C",5.19319106861477,5.28827917665886,-0.0950881080440853,0.0974666106458844,0.363627504218671
"VWA5A",4.26740397379996,4.38894395027765,-0.121539976477693,0.0974854805203033,0.363627504218671
"PPP1R18",4.96462819220978,5.09602279176431,-0.131394599554524,0.0975397286870411,0.363671306777901
"NAB2",6.98096097406165,7.17443268085169,-0.193471706790035,0.0975416414881553,0.363671306777901
"RRP12",3.81045384281892,3.73687100250629,0.0735828403126337,0.0975786636246301,0.363726523299185
"UPF3A",4.88223955561026,4.97571883095635,-0.0934792753460876,0.0976302281860272,0.363835909546244
"DHRS9",1.26423475758663,1.44910335260982,-0.184868595023188,0.0976628617021513,0.363848815197837
"PIP4K2B",5.68419505116877,5.76829421362561,-0.0840991624568419,0.0976781307853246,0.363848815197837
"ARHGAP19",3.50236362725411,3.68536930115712,-0.183005673903011,0.0977543574186061,0.36403348994702
"PRRT2",1.33666224811641,1.46407966491477,-0.127417416798359,0.0977721703076027,0.36403348994702
"AL049840.6",1.07222456546346,1.14970176285465,-0.0774771973911974,0.0978101631112977,0.364092162070357
"UQCRFS1",5.6236054475768,5.52997727311301,0.0936281744637881,0.0978907920307555,0.364223475683794
"GATA6",2.98525542424437,3.10295844704671,-0.117703022802333,0.0978959795306837,0.364223475683794
"CTIF",3.9646890842977,3.87351344778734,0.0911756365103575,0.0979121673258052,0.364223475683794
"COLQ",1.12487332079774,1.21135856142827,-0.0864852406305261,0.0979493891830785,0.364279184163732
"RPL24P4",4.53033699161271,4.65447113398912,-0.124134142376411,0.0979985171162747,0.364340404774147
"RPL5P34",2.18949451414231,2.29136892727859,-0.101874413136278,0.0980103501087095,0.364340404774147
"TMEM126B",5.19166314017869,5.26085739051401,-0.0691942503353209,0.098048839814374,0.364361983091289
"AL645608.7",1.18273075926258,1.29412914072726,-0.111398381464685,0.0980744584958401,0.364361983091289
"DFFB",2.45357235920786,2.53160377261357,-0.0780314134057125,0.0980829081811542,0.364361983091289
"FKRP",3.602050029967,3.67713252349134,-0.0750824935243402,0.0981376851051782,0.364482783759876
"RNU6-510P",1.04469693603387,1.17470352852704,-0.130006592493173,0.0981680809014528,0.364512998812084
"ZNF549",2.23951303703182,2.31695814141354,-0.0774451043817184,0.098270067170739,0.364727493315426
"KLHL15",3.0915993078462,3.20289471326823,-0.111295405422029,0.0982703939241319,0.364727493315426
"MINDY2",3.69456539371778,3.80433044878396,-0.109765055066172,0.0983314415148559,0.364775530073963
"AL133410.1",1.37595034161008,1.49180710186551,-0.115856760255434,0.098346264713756,0.364775530073963
"MAST4-AS1",2.27965615996892,2.36727931703673,-0.0876231570678132,0.0983805415138338,0.364775530073963
"IGLV8-61",2.4918205418147,2.98730171563835,-0.495481173823651,0.0983929999563857,0.364775530073963
"RPL7AP6",3.06912757202708,3.17738691730996,-0.108259345282877,0.0983947185549126,0.364775530073963
"SNAPC1",3.57519288578065,3.65443930896625,-0.0792464231856016,0.0984393470954639,0.364858376796791
"AL451064.1",1.2279396362523,1.32440720802652,-0.0964675717742245,0.0984952581410799,0.364982994356231
"ZNF506",3.39848629678033,3.48493005128086,-0.0864437545005301,0.0985180569246923,0.36498488283752
"MOCOS",1.46695424008793,1.35248209277749,0.114472147310438,0.0985805242565046,0.36513369932148
"AL354836.1",2.95400275500033,3.09234459787428,-0.138341842873952,0.0986079838523856,0.365152812207782
"USP33",4.80960122741037,4.89492934072498,-0.085328113314608,0.0986401798812781,0.365189451855286
"ZNF222",2.38168411900829,2.4585481642279,-0.0768640452196068,0.0987173079777855,0.365388567536295
"XRRA1",2.23363244371508,2.33934553748577,-0.105713093770688,0.0987607516077103,0.365388567536295
"EDF1",9.4803847752157,9.58722243746606,-0.106837662250356,0.0987609038116422,0.365388567536295
"AC243919.1",8.57832809562488,8.80422701967269,-0.225898924047806,0.0988163114052567,0.365510977922087
"IGKV2D-29",1.76346682596723,2.14984957835656,-0.386382752389329,0.0988914740247446,0.36570638824643
"TSNAX",4.36189169853993,4.28162546170488,0.0802662368350449,0.0989748956091152,0.365932245563166
"AL390719.2",2.43376801034658,2.65988951334896,-0.226121503002378,0.0990723415639988,0.36620984043126
"AL132657.1",1.30624496362013,1.22368589655249,0.0825590670676399,0.099099944930481,0.366229202942141
"SRSF3",6.50636794217797,6.59093551174245,-0.0845675695644781,0.0992059241879413,0.366446688252648
"RPL31P17",1.01776206404636,1.10346345227583,-0.0857013882294737,0.0992149500288112,0.366446688252648
"ACVRL1",4.29360290409997,4.43513406900016,-0.141531164900188,0.0992488116574842,0.366446688252648
"MTHFSD",3.14986479720989,3.22533856220008,-0.0754737649901895,0.0992629833985416,0.366446688252648
"GANC",2.86756946374155,2.95793985232787,-0.0903703885863205,0.0992710790521583,0.366446688252648
"CRKL",5.34878486372275,5.44153264465961,-0.0927477809368638,0.0992930660016489,0.366446688252648
"ADAMTSL5",1.06991595213965,1.20086485226646,-0.130948900126811,0.0994061814048733,0.366781482763587
"RPP25",4.67019273519168,4.54532999063285,0.124862744558827,0.0994870292003436,0.366879947227977
"AL078581.2",2.43532729949456,2.544714811357,-0.109387511862445,0.0995323533380622,0.366879947227977
"ANGPTL1",3.60839515846465,3.84112356882682,-0.232728410362172,0.0995511218418573,0.366879947227977
"FLVCR2",2.74544617913049,2.86371060265679,-0.118264423526299,0.0995596401429129,0.366879947227977
"EDC3",4.25097296301543,4.33350213143399,-0.082529168418553,0.0995619848848129,0.366879947227977
"AL049840.2",2.07619754043819,2.20672152134104,-0.130523980902843,0.0995794736095242,0.366879947227977
"COL6A1",6.40129317232974,6.20007974515706,0.201213427172682,0.0995923283483402,0.366879947227977
"IGSF8",6.81864677741578,6.92485238680523,-0.106205609389455,0.0996199371040876,0.366879947227977
"TRMO",3.63362258249288,3.72748393290578,-0.0938613504129018,0.0996383345737011,0.366879947227977
"SSNA1",6.81724904884724,6.90939900819862,-0.0921499593513824,0.0996569163523691,0.366879947227977
"RPS4XP6",1.16037608784969,1.23674841584949,-0.0763723279997979,0.0997489967443915,0.367136395075165
"GNL1",5.47111098493979,5.55952875126022,-0.0884177663204255,0.099836793309373,0.367376964144041
"SIGIRR",5.06680529527539,5.17642901680558,-0.109623721530194,0.0998820519916291,0.367385430793861
"WTAP",5.23857535747996,5.31663663809754,-0.0780612806175771,0.0998926998088369,0.367385430793861
"CSPP1",1.14009072192729,1.18969301234082,-0.0496022904135254,0.0999064014244312,0.367385430793861
"PHF8",3.92680023493616,4.02762357039018,-0.100823335454024,0.0999804057420498,0.367575021110477
"CGAS",2.17780325955537,2.27663395039216,-0.0988306908367838,0.100041483354024,0.367602656065443
"TXNDC15",6.02276969452687,6.1065452179261,-0.083775523399229,0.100073227846106,0.367602656065443
"SOX17",2.54736642401064,2.68009333387049,-0.132726909859849,0.100099037116904,0.367602656065443
"HIGD1B",2.86194214241947,3.03450939273894,-0.172567250319468,0.100111525295922,0.367602656065443
"ZC3H10",2.02253952175838,2.08617363268987,-0.0636341109314875,0.100140118249663,0.367602656065443
"ZKSCAN8",4.02147828317,4.12486786998531,-0.103389586815313,0.100166280308374,0.367602656065443
"INAVA",1.29241876763177,1.50274361163065,-0.210324843998873,0.100195740333558,0.367602656065443
"AL592295.6",3.80722760461797,3.73278996512414,0.0744376394938238,0.100202441302341,0.367602656065443
"IRAK3",1.43882793690293,1.53232579494339,-0.0934978580404646,0.10022354133403,0.367602656065443
"AF305872.1",8.12656819202652,8.44899110176846,-0.322422909741947,0.100258329135266,0.367602656065443
"ZNF860",1.79030260036519,1.92445800681582,-0.134155406450633,0.100276037999166,0.367602656065443
"MPHOSPH10",4.75659250652463,4.83629960602707,-0.0797070995024383,0.10027735360419,0.367602656065443
"FER",2.92784785585318,3.03466440209068,-0.106816546237494,0.100295241191188,0.367602656065443
"PKD1P6",1.09378262452307,1.17365754252164,-0.0798749179985632,0.100312641936141,0.367602656065443
"POLR3G",1.48489409763252,1.40526019615089,0.0796339014816334,0.100350189134262,0.367602656065443
"IGHV3-72",1.8606392848181,2.23331514066444,-0.372675855846345,0.10035217836284,0.367602656065443
"TAPT1",3.70216849223737,3.78413863443824,-0.0819701422008756,0.100369555741594,0.367602656065443
"FUT11",3.78048809665112,3.8643296246267,-0.0838415279755798,0.100520030085791,0.368071442901347
"CRACDL",4.11737020621096,4.2102399865684,-0.0928697803574314,0.100564392554169,0.368151560043487
"SFN",4.600570947233,5.02616813065837,-0.425597183425376,0.100604341464636,0.368193471754357
"ENGASE",3.59468709541942,3.7074877033436,-0.112800607924178,0.100620811364931,0.368193471754357
"IFT122",3.92141258776191,4.01782748076431,-0.0964148930023985,0.100658047036207,0.368247435258688
"TTC7A",4.97151750098621,5.06226155041565,-0.0907440494294338,0.100727761329503,0.368292519954476
"MYO1B",4.25492716813121,4.39471355431583,-0.139786386184616,0.100730821595036,0.368292519954476
"C11orf58",5.74448091304122,5.82488547843282,-0.0804045653915928,0.100737844084037,0.368292519954476
"AC114730.3",1.00032047226882,1.11107159720862,-0.110751124939794,0.100827501530574,0.36853802177749
"SLC25A37",4.47867882800255,4.60871564638024,-0.130036818377692,0.10086812365639,0.368604223359383
"AC137630.1",1.12960200141699,1.19916019553011,-0.0695581941131276,0.100923590259412,0.368649905434552
"AC131235.2",1.43615203432927,1.53460672227912,-0.0984546879498487,0.100925650446601,0.368649905434552
"ARPC4",6.55255800877301,6.63308505167378,-0.0805270429007692,0.100956594451077,0.368659453347094
"TGFA",5.61389482911624,5.8136892575507,-0.199794428434459,0.100973291496899,0.368659453347094
"SIGLEC14",1.11294367776021,1.25030225479162,-0.137358577031412,0.101002011945634,0.368682110033382
"IGKV1-6",2.7370572333019,3.22130649012552,-0.484249256823621,0.101037549766015,0.36868696627504
"ARF3",7.3169445451782,7.39014369319633,-0.0731991480181327,0.101048372802588,0.36868696627504
"TNFSF9",1.5671396687881,1.78281026081121,-0.215670592023113,0.101212317852271,0.369202874767416
"TNFAIP8L2",2.83461838049207,3.01918659107914,-0.184568210587065,0.101238752575633,0.369208062924691
"AC004067.1",1.33851326611205,1.44133337144044,-0.102820105328396,0.101258834234796,0.369208062924691
"FAM102B",2.75261721786282,2.87670492826064,-0.124087710397813,0.10134347727234,0.369362641864638
"DCAF15",4.74721042935709,4.83758288581659,-0.0903724564594919,0.101348602103349,0.369362641864638
"SQOR",5.11573416828471,5.19937551870905,-0.0836413504243421,0.101371548601844,0.369362641864638
"AC105285.1",1.35070600510502,1.43970313728928,-0.08899713218426,0.101391454972919,0.369362641864638
"YIPF3",7.14834630006848,7.22525274180394,-0.0769064417354599,0.101420916909808,0.369387792348334
"RWDD3",2.07609129273533,2.16477113574592,-0.0886798430105911,0.101483668562103,0.369534150034342
"RAP1B",2.89482582155934,2.9689424849536,-0.0741166633942552,0.10156291398035,0.369740488312191
"IGLV2-23",4.10680210135982,4.67226624369912,-0.565464142339301,0.101595281028236,0.369741008213068
"EEF1A1P9",3.72214843419598,3.82880282095111,-0.10665438675513,0.101611259632771,0.369741008213068
"MIR641",1.30165155886142,1.45253888830608,-0.150887329444658,0.101630795601039,0.369741008213068
"NUP98",5.17056764104849,5.26635517582472,-0.0957875347762256,0.101673937493425,0.369815798857138
"MTF1",2.99669915709803,3.08703836965907,-0.0903392125610427,0.101727373253947,0.369927989569927
"RAB7B",3.45347733910636,3.6454915186608,-0.19201417955444,0.101757728273108,0.369956216801097
"TBC1D23",4.48186902761738,4.56705686126015,-0.0851878336427783,0.101799193586515,0.370024815755646
"MIDEAS",3.41531598884424,3.5129315665897,-0.0976155777454579,0.101915249176262,0.370318471425284
"C1QA",6.92620624691662,7.14265953463379,-0.216453287717171,0.101925212257329,0.370318471425284
"WDR75",4.23061493997858,4.30391168153539,-0.0732967415568195,0.101964053307449,0.370377411914259
"AC104819.3",2.05403960376821,2.18525532812758,-0.131215724359372,0.102001015960208,0.370397209517207
"AHNAK",6.5373410281131,6.70087123488627,-0.163530206773172,0.102049762926578,0.370397209517207
"MRPL48",4.34119092621511,4.40848688761724,-0.0672959614021336,0.102069037611039,0.370397209517207
"PDGFC",4.78126234324428,4.90844383286677,-0.12718148962249,0.102070593537939,0.370397209517207
"MAST3",3.37672738160232,3.48592599453125,-0.109198612928929,0.102082601926788,0.370397209517207
"TBC1D1",5.34264270989605,5.43598259699714,-0.0933398871010906,0.102138158544382,0.3704854325311
"OCIAD1-AS1",1.60870588300672,1.71832786342568,-0.109621980418961,0.102152166587964,0.3704854325311
"UGDH",4.90394064544925,5.01541171613029,-0.111471070681048,0.102326045558942,0.370962157466501
"IGLV2-11",3.75237944886359,4.30617288900877,-0.553793440145177,0.102328920016866,0.370962157466501
"HNRNPH1",6.29326882723862,6.39964039379132,-0.106371566552701,0.102360477493158,0.370994426505193
"TMCO6",3.38984727321561,3.48212981706847,-0.0922825438528543,0.10249821900287,0.371353863187697
"IFRD1",2.1680557655046,2.25949828633036,-0.0914425208257654,0.102539163873338,0.371353863187697
"ITGA3",7.78938817026544,7.97230854942462,-0.182920379159172,0.102546476860655,0.371353863187697
"ORC3",4.62217677945117,4.69297923118207,-0.070802451730902,0.102550361486093,0.371353863187697
"CACNA2D1",3.52300366840722,3.65078670826004,-0.127783039852816,0.102637466288974,0.3713780943861
"JADE3",3.45835914867877,3.54898818287531,-0.0906290341965361,0.102654002354059,0.3713780943861
"RPSA",8.58353303152923,8.68741355851482,-0.103880526985586,0.102660582353646,0.3713780943861
"IGKV3-11",4.39261492971441,4.96513526711418,-0.57252033739976,0.102664197753215,0.3713780943861
"H2BC12",6.5713442658862,6.7345499191982,-0.163205653312001,0.102674675767869,0.3713780943861
"CYTOR",1.14945211021641,1.23494843517272,-0.085496324956309,0.102705710457174,0.3713780943861
"FAM160A1-DT",2.65119052598591,2.80774801995323,-0.156557493967312,0.102715938992083,0.3713780943861
"UBE2L3",6.06693564193395,6.14278586094267,-0.0758502190087107,0.102738489622536,0.3713780943861
"PER2",3.71856347109849,3.83967679623168,-0.121113325133184,0.102816867040092,0.371579385959282
"LMO3",6.46734630169462,6.65643642251639,-0.189090120821771,0.102875978460015,0.371710976893811
"RNF144B",5.95719778954736,6.09442180423596,-0.137224014688605,0.102985956539241,0.372026260386072
"MYO9A",2.73214417873289,2.84572954543557,-0.113585366702674,0.103009127115057,0.372027890716599
"BOK",4.59847051926019,4.7694424522796,-0.170971933019416,0.103087922944439,0.372230372263549
"ZNF367",2.17996863171945,2.30209706324547,-0.122128431526021,0.103151032728068,0.372368917982072
"VSIG10",4.32787555498448,4.41396601559306,-0.0860904606085757,0.103171772878453,0.372368917982072
"AC073896.3",1.97798830841126,2.09349542977267,-0.115507121361411,0.103206672986578,0.372412796420276
"PRKAB1",4.70005951350621,4.77341829999331,-0.0733587864870939,0.103320344131742,0.372732874830444
"DARS2",3.01687360466832,2.93286369602931,0.0840099086390103,0.103340900869021,0.372732874830444
"ALG10",1.68532908599952,1.75725435834367,-0.0719252723441446,0.103393859480516,0.372841763706993
"RELA",5.71227505612508,5.78467350173825,-0.0723984456131719,0.103422226929952,0.372861947595326
"RFX1",4.29749317905265,4.38613374786024,-0.0886405688075911,0.103455975611673,0.372867319845298
"TRAPPC2",3.32042408325866,3.38517156820871,-0.0647474849500416,0.103476030230712,0.372867319845298
"ZNF3",4.24231628466988,4.31542917808474,-0.0731128934148577,0.10349202862271,0.372867319845298
